bldg_id,in.representative_income,in.sqft..ft2,in.area_median_income,in.bedrooms,in.cec_climate_zone,in.city,in.clothes_washer,in.clothes_washer_presence,in.clothes_washer_usage_level,in.dishwasher_usage_level,in.door_area,in.federal_poverty_level,in.geometry_building_type_acs,in.geometry_building_type_height,in.geometry_building_type_recs,in.geometry_floor_area,in.geometry_floor_area_bin,in.geometry_stories,in.geometry_stories_low_rise,in.heating_fuel,in.hot_water_distribution,in.hot_water_fixtures,in.income,in.income_recs_2020,in.vacancy_status,in.usage_level,in.water_heater_efficiency,in.water_heater_fuel,in.water_heater_in_unit,in.water_heater_location,in.utility_bill_electricity_marginal_rates,in.utility_bill_fuel_oil_marginal_rates,in.utility_bill_natural_gas_fixed_charges,in.utility_bill_natural_gas_marginal_rates,out.electricity.hot_water.energy_savings..kwh,out.site_energy.net.energy_savings..kwh,out.electricity.net.energy_savings..kwh,out.utility_bills.total_bill_savings..usd,out.energy_burden_savings..percentage,out.emissions_reduction.total.aer_mid_case_avg..co2e_kg
399374,306548.0,2678.0,150%+,4,3,"CA, San Mateo",Standard,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2500-2999,2500-3999,1,1,Natural Gas,Uninsulated,130% Usage,200000+,150000+,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-1090.5174522142,5863.472901491397,-649.7385626333999,263.1300000000001,0.0858364758536998,1429.1606957012
399547,109679.0,854.0,60-80%,2,3,"CA, Redwood City",,,100% Usage,100% Usage,20 ft^2,400%+,50 or more Unit,"Multi-Family with 5+ Units, 8+ Stories",Multi-Family with 5+ Units,750-999,0-1499,21,4+,Natural Gas,Uninsulated,100% Usage,100000-119999,100000-149999,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-478.8781287068,3379.109439406001,-220.9755869308001,182.33000000000015,0.1662396630166216,800.2140513829002
399566,53672.0,1228.0,30-60%,3,3,"CA, Daly City",Standard,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Electricity,Uninsulated,170% Usage,50000-59999,40000-59999,Occupied,High,Electric Premium,Electricity,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,1270.1700182468,1284.8235717568004,1284.8235717568004,343.0,0.6390669250260848,120.87329475759998
399647,301023.0,1698.0,150%+,3,3,"CA, San Mateo",Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,1,1,Electricity,Uninsulated,90% Usage,200000+,150000+,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-654.4276997566001,4047.311479462,-746.1589447292008,181.55999999999997,0.0603143281410389,1018.3693017344
399659,199887.0,2678.0,100-120%,5,3,"CA, South San Francisco",EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2500-2999,2500-3999,2,2,Electricity,Uninsulated,120% Usage,180000-199999,150000+,Occupied,High,Natural Gas Premium,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-1095.7927314778,5138.415073816599,-1899.9797481066016,-35.40000000000009,-0.0177100061534769,1457.1972400909
400015,128814.0,1698.0,60-80%,5,3,"CA, Daly City",EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,2,2,Natural Gas,Uninsulated,80% Usage,120000-139999,100000-149999,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-937.2412824996,3618.548503759405,-917.0193786557992,59.26999999999998,0.0460120794323595,960.1280414263992
400226,264931.0,3228.0,150%+,3,3,"CA, Redwood City",Standard,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Attached,Single-Family Attached,Single-Family Attached,3000-3999,2500-3999,2,2,Natural Gas,Uninsulated,110% Usage,200000+,150000+,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-1072.9331880022,5955.790288604399,-1072.6401169320015,184.77000000000044,0.0697426877186888,1516.0327064036
400393,169468.0,2678.0,100-120%,4,3,"CA, South San Francisco",Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2500-2999,2500-3999,2,2,Natural Gas,Uninsulated,90% Usage,160000-179999,150000+,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-653.2554154758001,2344.568561600001,-652.9623444056006,26.620000000000346,0.0157079802676611,628.7924229125006
401125,191119.0,5587.0,120-150%,5,3,"CA, Daly City",Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,4000+,4000+,1,1,Natural Gas,Uninsulated,100% Usage,180000-199999,150000+,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-607.8293995948,2479.381253892003,-611.3462524371998,44.01000000000022,0.0230275378167528,652.2748999074001
402642,229303.0,872.0,150%+,3,3,In another census Place,EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Attached,Single-Family Attached,Single-Family Attached,750-999,0-1499,2,2,Natural Gas,Uninsulated,120% Usage,200000+,150000+,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-641.825643738,3841.5755881815994,-641.8256437380005,129.23000000000002,0.0563577449924336,968.1838419176004
402761,68488.0,623.0,30-60%,1,3,Not in a census Place,,,120% Usage,120% Usage,20 ft^2,400%+,50 or more Unit,"Multi-Family with 5+ Units, 8+ Stories",Multi-Family with 5+ Units,500-749,0-1499,35,4+,Natural Gas,Uninsulated,120% Usage,60000-69999,60000-99999,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-521.9595760262,2238.476834187599,-563.5756679946007,37.43999999999983,0.0546665109216211,588.5633156172003
403876,81582.0,1138.0,60-80%,4,3,"CA, San Mateo",,,100% Usage,100% Usage,20 ft^2,300-400%,3 or 4 Unit,Multi-Family with 2 - 4 Units,Multi-Family with 2 - 4 Units,1000-1499,0-1499,3,3,Natural Gas,Uninsulated,90% Usage,80000-99999,60000-99999,Occupied,Medium,Natural Gas Premium,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-553.6112516078,3015.701312358002,-553.6112516077997,91.46000000000004,0.1121080630531241,768.2630048401002
404185,22526.0,881.0,0-30%,2,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,100-150%,Mobile Home,Mobile Home,Mobile Home,750-999,0-1499,1,1,Natural Gas,Uninsulated,100% Usage,20000-24999,20000-39999,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-547.7498302038,2522.169630141201,-547.7498302037993,59.57999999999993,0.2644943620704953,649.7665341012998
404537,16874.0,625.0,0-30%,3,3,"CA, Daly City",EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,100-150%,Single-Family Attached,Single-Family Attached,Single-Family Attached,500-749,0-1499,1,1,Natural Gas,Uninsulated,90% Usage,15000-19999,<20000,Occupied,Medium,Natural Gas Tankless,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-265.229318531,390.37066550640066,-266.9877449521996,-27.24000000000001,-0.1614317885504324,124.86037168989992
404739,72408.0,854.0,30-60%,2,3,"CA, San Mateo",,,100% Usage,100% Usage,20 ft^2,400%+,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,750-999,0-1499,3,3,Electricity,Uninsulated,110% Usage,70000-79999,60000-99999,Occupied,Medium,Natural Gas Standard,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-509.943662148,3411.347257128001,-509.94366214799993,186.17000000000007,0.2571124737598058,846.3353235645001
405233,586695.0,1138.0,150%+,3,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,2 Unit,Multi-Family with 2 - 4 Units,Multi-Family with 2 - 4 Units,1000-1499,0-1499,2,2,Natural Gas,Uninsulated,110% Usage,200000+,150000+,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-329.41188290480005,1273.1007289487998,-314.1721872543999,22.579999999999927,0.0038486777627216,334.16603490269995
405962,57265.0,1138.0,30-60%,2,3,In another census Place,,,100% Usage,100% Usage,20 ft^2,400%+,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,1000-1499,0-1499,2,2,Natural Gas,Uninsulated,110% Usage,50000-59999,40000-59999,Occupied,Medium,Natural Gas Standard,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-333.5148778876,2410.5095523950004,-333.51487788760005,94.93000000000006,0.1657731598707768,597.2450735790001
406293,415440.0,5587.0,150%+,3,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,4000+,4000+,1,1,Natural Gas,Uninsulated,100% Usage,200000+,150000+,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-1291.8572774416002,7024.620481623799,-1291.857277441601,212.62000000000037,0.0511794723666475,1788.8276936453003
407347,300566.0,1678.0,150%+,1,3,In another census Place,Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Attached,Single-Family Attached,Single-Family Attached,1500-1999,1500-2499,2,2,Natural Gas,Uninsulated,90% Usage,200000+,150000+,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-569.1440183284,2618.8830833072006,-569.1440183284003,61.74000000000024,0.0205412455167917,678.8690205604998
408269,67766.0,1228.0,30-60%,4,3,In another census Place,EnergyStar,Yes,80% Usage,80% Usage,20 ft^2,300-400%,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Propane,Uninsulated,70% Usage,60000-69999,60000-99999,Occupied,Low,Propane Standard,Propane,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-496.4623929188,3329.287357471996,-437.55510780860095,252.63999999999987,0.3728123247646309,995.3358811858006
408405,255800.0,623.0,150%+,1,3,"CA, San Mateo",,,100% Usage,100% Usage,20 ft^2,400%+,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,500-749,0-1499,2,2,Natural Gas,Uninsulated,90% Usage,200000+,150000+,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-409.7133561396,2814.947629271001,-391.83602085739994,110.3599999999999,0.0431430805316652,700.1379667898001
408407,329307.0,2678.0,150%+,4,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2500-2999,2500-3999,2,2,Natural Gas,Uninsulated,110% Usage,200000+,150000+,Occupied,Medium,Electric Tankless,Electricity,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,3178.9418984594004,2179.2764780071957,3304.0832454348,806.6899999999996,0.2449659436331448,13.748384734699355
408477,138215.0,2152.0,80-100%,3,3,"CA, South San Francisco",Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Attached,Single-Family Attached,Single-Family Attached,2000-2499,1500-2499,2,2,Natural Gas,Uninsulated,90% Usage,120000-139999,100000-149999,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-558.5934598012,3454.4287044474004,-558.5934598012,119.95000000000005,0.0867850812140504,864.4472668986
408541,165890.0,1228.0,120-150%,2,3,"CA, San Mateo",EnergyStar,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,80% Usage,160000-179999,150000+,Occupied,Low,Natural Gas Premium,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-488.5494740234,2262.508661944001,-488.54947402339985,53.970000000000255,0.0325336066067878,586.1910275220998
408587,171751.0,2663.0,150%+,3,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Attached,Single-Family Attached,Single-Family Attached,2500-2999,2500-3999,2,2,Electricity,Uninsulated,100% Usage,160000-179999,150000+,Occupied,Medium,Electric Tankless,Electricity,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,647.9801362122,557.1281044501993,557.1281044501993,148.71000000000004,0.0865846487065578,38.414737815299986
409420,31618.0,1698.0,0-30%,4,3,In another census Place,Standard,Yes,100% Usage,100% Usage,20 ft^2,150-200%,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,1,1,Natural Gas,Uninsulated,90% Usage,30000-34999,20000-39999,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-510.8228753586001,2428.093816607001,-457.7770116523998,71.30999999999995,0.2255360870390266,619.2352316766
409635,171725.0,3310.0,120-150%,4,3,In another census Place,Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,3000-3999,2500-3999,2,2,Natural Gas,Uninsulated,100% Usage,160000-179999,150000+,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-568.557876188,2476.1574721198012,-537.1992716765999,58.5600000000004,0.0341010336293496,642.6360620448997
409706,174654.0,1228.0,150%+,3,3,"CA, Daly City",Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Electricity,Uninsulated,100% Usage,160000-179999,150000+,Occupied,Medium,Natural Gas Tankless,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-332.0495225366,672.8911771791991,-647.3939940717992,-84.38000000000011,-0.0483126638954733,246.8268240592001
409868,510568.0,2678.0,150%+,3,3,In another census Place,Standard,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2500-2999,2500-3999,1,1,Electricity,Uninsulated,80% Usage,200000+,150000+,Occupied,Low,Natural Gas Tankless,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-781.3274731532,3073.7293842576,-816.2029305070009,42.86999999999989,0.0083965309224236,818.6208297575001
410967,139400.0,2179.0,100-120%,4,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2000-2499,1500-2499,1,1,Natural Gas,Uninsulated,100% Usage,120000-139999,100000-149999,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-1293.908774933,7024.620481623795,-1293.9087749329992,212.25,0.15225968436155,1789.0817053724995
411128,37755.0,854.0,30-60%,2,3,"CA, Daly City",EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,100-150%,50 or more Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,750-999,0-1499,3,3,Electricity,Uninsulated,140% Usage,35000-39999,20000-39999,Occupied,High,Electric Premium,Electricity,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,4921.8355529388,4921.542481868599,4921.542481868599,1313.96,3.4802277843994185,362.4429832485
412206,459386.0,2179.0,100-120%,4,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2000-2499,1500-2499,2,2,Natural Gas,Uninsulated,80% Usage,200000+,150000+,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-1036.5923752974,4648.107173371998,-1015.7843293132,108.49000000000024,0.0236163052422145,1209.7580663322
412733,94914.0,623.0,60-80%,2,3,"CA, Daly City",Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,500-749,0-1499,2,2,Electricity,Uninsulated,90% Usage,80000-99999,60000-99999,Occupied,Medium,Electric Tankless,Electricity,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,2155.2446502508,2155.2446502508,2155.2446502508,575.4000000000001,0.6062330109362162,160.1044988389
413699,51633.0,854.0,30-60%,2,3,"CA, San Mateo",,,100% Usage,100% Usage,20 ft^2,400%+,10 to 19 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,750-999,0-1499,1,1,Electricity,Uninsulated,110% Usage,50000-59999,40000-59999,Occupied,Medium,Electric Premium,Electricity,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,791.8780316804001,573.8331554516003,573.8331554516003,153.19000000000003,0.2966901012918097,46.68372672039999
414108,38386.0,854.0,30-60%,1,3,In another census Place,,,80% Usage,80% Usage,20 ft^2,300-400%,10 to 19 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,750-999,0-1499,3,3,Electricity,Uninsulated,80% Usage,35000-39999,20000-39999,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-312.9999029736,2239.6491184684005,-312.9999029736,146.95000000000005,0.3828218621372379,551.704399631
415118,105001.0,881.0,80-100%,2,3,"CA, San Mateo",Standard,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,750-999,0-1499,1,1,Natural Gas,Uninsulated,120% Usage,100000-119999,100000-149999,Occupied,High,Natural Gas Premium,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-385.9745994534,1817.6267773803977,-355.20213708240135,50.88000000000011,0.0484566813649391,463.3128544890999
415490,68700.0,322.0,30-60%,1,3,"CA, Daly City",,,100% Usage,100% Usage,20 ft^2,300-400%,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,0-499,0-1499,3,3,Natural Gas,Uninsulated,100% Usage,60000-69999,60000-99999,Occupied,Medium,Natural Gas Premium,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-589.072851102,3282.1029151697985,-589.3659221722005,102.25,0.1488355167394468,833.9341081687
415496,12377.0,623.0,0-30%,1,3,In another census Place,,,100% Usage,100% Usage,20 ft^2,0-100%,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,500-749,0-1499,3,3,Electricity,Uninsulated,110% Usage,10000-14999,<20000,Occupied,Medium,Natural Gas Tankless,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-693.1130810230001,2843.6685941505993,-693.1130810230002,52.05000000000018,0.4205380948533594,751.8792484357002
415580,305836.0,3310.0,150%+,1,3,"CA, San Mateo",EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,3000-3999,2500-3999,2,2,Natural Gas,Uninsulated,130% Usage,200000+,150000+,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-651.7900601248001,3371.489591580801,-645.0494255102003,97.04999999999995,0.0317326933389136,860.1154597651002
415808,80616.0,634.0,30-60%,2,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,300-400%,Single-Family Detached,Single-Family Detached,Single-Family Detached,500-749,0-1499,1,1,Natural Gas,Uninsulated,110% Usage,80000-99999,60000-99999,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-669.6673954070001,3502.1992888900004,-646.2217097910006,105.62000000000036,0.1310161754490431,890.1387387353998
415947,416499.0,1698.0,120-150%,3,4,In another census Place,Standard,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,2,2,Natural Gas,Uninsulated,80% Usage,200000+,150000+,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-629.2235877193999,3214.9896400940015,-587.9005668212003,97.99000000000024,0.0235270672918782,816.9198583699999
416155,306548.0,3310.0,150%+,4,3,In another census Place,Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,3000-3999,2500-3999,2,2,Natural Gas,Uninsulated,80% Usage,200000+,150000+,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-838.7694029124001,3571.3640614571977,-681.3902382150009,103.20000000000029,0.0336652008820804,914.2925324379008
417564,399323.0,1698.0,150%+,3,4,In another census Place,Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,1,1,Propane,Uninsulated,110% Usage,200000+,150000+,Occupied,Medium,Propane Premium,Propane,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-601.9679781908,2712.372754701002,-565.0410233455987,170.61000000000013,0.0427248117438765,854.6814231724998
419485,87673.0,854.0,80-100%,2,3,"CA, San Bruno",,,100% Usage,100% Usage,20 ft^2,400%+,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,750-999,0-1499,2,2,Natural Gas,Uninsulated,110% Usage,80000-99999,60000-99999,Occupied,Medium,Natural Gas Standard,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-339.962441432,2438.351304064,-339.96244143199965,95.5,0.1089274919302407,603.7586600121999
420204,229303.0,1207.0,150%+,3,3,In another census Place,,,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Attached,Single-Family Attached,Single-Family Attached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,110% Usage,200000+,150000+,Occupied,High,Natural Gas Tankless,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-589.072851102,1907.3065248615983,-588.7797800318003,10.090000000000146,0.0044002913176017,519.6036676060999
420431,326970.0,1698.0,150%+,3,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,1,1,Electricity,Uninsulated,110% Usage,200000+,150000+,Occupied,Medium,Natural Gas Tankless,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-599.9164806994,1940.423555794201,-599.9164806993977,69.55999999999949,0.0212741230082267,524.1123757639
420912,56892.0,854.0,30-60%,2,3,"CA, Daly City",,,80% Usage,80% Usage,20 ft^2,300-400%,50 or more Unit,"Multi-Family with 5+ Units, 4-7 Stories",Multi-Family with 5+ Units,750-999,0-1499,4,4+,Electricity,Uninsulated,70% Usage,50000-59999,40000-59999,Occupied,Low,Electric Premium,Electricity,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,1021.352679647,470.379067671,470.379067671,125.55999999999996,0.2206988680306543,43.65372968880001
421124,510568.0,1228.0,120-150%,3,3,Not in a census Place,Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,100% Usage,200000+,150000+,Occupied,Medium,Electric Tankless,Electricity,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,3129.1198165254,2871.803416889801,3163.7022028090014,825.04,0.161592579245076,172.2471665838001
421227,416499.0,1698.0,150%+,3,3,In another census Place,Standard,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,1,1,Natural Gas,Uninsulated,80% Usage,200000+,150000+,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-662.0475475818,3971.699143350397,-662.3406186520024,133.90000000000057,0.032148936732141,1002.8201552908012
421641,151266.0,854.0,100-120%,2,3,"CA, South San Francisco",,,100% Usage,100% Usage,20 ft^2,400%+,50 or more Unit,"Multi-Family with 5+ Units, 4-7 Stories",Multi-Family with 5+ Units,750-999,0-1499,5,4+,Natural Gas,Uninsulated,100% Usage,140000-159999,100000-149999,Occupied,Medium,Natural Gas Standard,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-607.2432574544,4056.1036115680017,-607.2432574544,150.51,0.0995002181587403,1013.3389623511
422317,353551.0,1698.0,150%+,4,3,"CA, Redwood City",Standard,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,2,2,Natural Gas,Uninsulated,70% Usage,200000+,150000+,Occupied,Low,Natural Gas Premium,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-640.3602883870001,1957.421677865801,-668.2020400559995,-2.3900000000001,-0.0006759986536596,545.0683432578999
422516,633.0,854.0,0-30%,1,3,"CA, Redwood City",EnergyStar,Yes,80% Usage,80% Usage,20 ft^2,0-100%,20 to 49 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,750-999,0-1499,3,3,,Uninsulated,80% Usage,<10000,<20000,Occupied,Low,Natural Gas Tankless,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-262.298607829,582.0391454172,-262.29860782900005,-13.399999999999975,-2.1169036334912903,170.0699232078
422803,113893.0,1228.0,60-80%,3,3,"CA, South San Francisco",EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,300-400%,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Electricity,Uninsulated,120% Usage,100000-119999,100000-149999,Occupied,High,Electric Standard,Electricity,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,4294.956533781,2470.296050715798,2470.296050715798,659.5100000000002,0.579061048528005,167.97432645840036
423663,155749.0,881.0,120-150%,2,3,In another census Place,Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,750-999,0-1499,1,1,Natural Gas,Uninsulated,110% Usage,140000-159999,100000-149999,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-1258.1541043686,6874.568093681395,-1257.8610332984008,209.3199999999997,0.1343957264573125,1753.7151082836003
423821,36952.0,634.0,0-30%,2,3,In another census Place,EnergyStar,Yes,80% Usage,80% Usage,20 ft^2,200-300%,Single-Family Detached,Single-Family Detached,Single-Family Detached,500-749,0-1499,2,2,Natural Gas,Uninsulated,70% Usage,35000-39999,20000-39999,Occupied,Low,Natural Gas Premium,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-382.457746611,1931.9244947584,-374.25175664539984,54.690000000000055,0.1480028144620053,492.1794729159001
