bldg_id,emis_red_pred,actual_emiss_red,bill_red_pred,actual_bill_sav,burden_red_pred,actual_burd_red,elecsav_pred,actual_elec_save,total_score
314840,-1.3798977120822902,-1.0745559300818657,1.267606316519172,2.436121722699022,0.24088048841771376,0.433808686069197,1.3510686149518196,2.363427904162412,0.3699144269516038
107198,-1.7598137485079703,-1.0800054672887247,1.3927068016356448,2.4316262281649994,0.061195647116239184,0.090287119316541,1.7145773668713526,2.360276710193212,0.35216651677881655
161280,0.7159142688042279,0.3688939735565214,-0.2597976189474215,-0.3177025032420253,1.6030177833914445,0.1098487104992917,-0.821653401709102,-0.3875644309491801,0.3093702578847872
37850,-1.748375756154767,-1.1765728606088075,0.7208603162528108,1.3119810301118706,0.9221508981292875,0.8443252162039784,1.3087932594498215,1.5809622016564455,0.30085717941928813
439254,0.7098074876087493,0.0196354253648208,-0.35853902096909634,-0.3792596214653393,1.3966353124787392,0.1701294423533491,-0.5510314791865953,-0.2758182448106277,0.2992180749829492
506778,-1.8985317417292455,-1.2509635266483277,1.1430690301441966,1.154193622952327,0.2975854257314116,0.1385579346438069,1.6403611888346483,1.4709128122705373,0.29562097574525276
34495,1.2032845677478528,0.6410321058098363,-0.42430760165803855,-0.189514144252042,1.0247224656375387,0.2399014732320134,-0.775725601398151,-0.4113195854862266,0.25699345758230047
194525,-1.8447146592098491,-1.2124680755198016,0.8023631986665889,1.3850661986749075,0.6395156451538175,0.7289982041797389,1.3997587968427223,1.6316237046997375,0.2492307453633199
215284,-1.7561742638245659,-1.3772792163115206,1.0153859147972897,0.2062229042826575,0.03627730740802778,0.0483907790606667,1.41250859176413,0.8111012750272775,0.1769993875362204
306445,-1.43234068112465,-1.3157402924965869,0.9829735182006406,0.7691389376667913,-0.24479671615650986,-0.1761282653775021,1.3391288485509232,1.2030613248885385,0.16124124236760098
136896,1.379908103174985,1.3980694609740243,0.017423927862458995,0.0039256502515913,-0.46906563498112375,-0.2016373397043643,-0.29735001828706337,-0.6081480087931797,0.1577290944423142
307647,-1.8819771414927355,-1.3702954401104088,1.0803080206701818,0.2591451122128962,-0.20595844230637003,-0.3269335363657516,1.5985855376870501,0.8479460045133083,0.1477394936395316
56081,-1.6350075177182017,-1.3053194224447136,1.0326495220463547,0.9510061719838294,-0.1176678952034845,-0.0214451628437553,1.2295350818636894,1.3295938827287217,0.12737729774708947
37245,0.5898435120097494,0.4618847967536392,-0.38465915952879937,-0.2939787548595045,0.7121604117223774,0.6098935402206781,-0.45034649298392376,-0.4110771859501341,0.11674956780485092
180718,0.8030381736198041,1.1927603882885534,0.05636083444401764,-0.0401390981512155,0.03490551420476374,-0.1753973295781205,-0.4300562819581667,-0.5458513280174572,0.1160620600776047
120884,-1.480185784143646,-1.3439742750271877,0.9530331933006836,0.6510543139166444,-0.2998122285434143,0.0577256154849786,1.2634791392019546,1.1206454826171532,0.10912857995389447
35502,1.3173313359757188,0.6982771529590378,-0.036567687607430926,-0.0961324855155914,-0.4158701063910047,-0.2558019098560104,-0.46415323300687217,-0.3696268652783497,0.10018507724260275
53475,0.704798566041448,1.4211627466147911,-0.465874280923445,-0.0422310609541781,0.9189751009034978,0.1151861864256865,-0.7954815146244777,-0.6561431169394568,0.09060446784925577
150192,0.21912485734964637,0.6391989890894307,-0.30394999495903235,-0.1767843280467872,0.9257140836313823,0.4473744725424108,-0.4842547410872866,-0.4023508026508111,0.08915855123367744
183956,1.8067765357566554,1.7347651820764198,-0.1388123544958265,-0.1100640675863762,-0.6744743354648567,-0.3409440700026146,-0.6622950277400176,-0.8520019421020407,0.08279870451398869
197168,0.6167487831491872,0.9516059136464466,-0.4862830931694555,-0.4012029759729989,0.825186590217532,0.6407924531424747,-0.6358490878311694,-0.7131070079211488,0.07995079809152358
281078,0.6779258017741656,-0.6680523347409636,-0.5635164575136118,-0.6867781535006833,0.7155141620159202,-0.2624418332745369,-0.5692138947109975,-0.200916788158104,0.06517740289136914
471559,1.622420085541333,1.6436473259631983,-0.05300160209151358,-0.2809818795730199,-0.49285031616363545,-0.2813947499523173,-0.8369595457216821,-0.9387809760230874,0.05990215539112548
377505,1.9017280057976347,1.8820720507064397,-0.2787283176563231,0.0173676240067929,-0.627798685810945,-0.250939387549619,-0.8230350455706822,-0.8144300140077321,0.043041489189921095
299851,0.29927728343336696,-0.1389291709502975,-0.4489894600284135,-0.380238838096513,0.8551045298878912,0.4606922003473227,-0.5489696574799743,-0.2026135849107504,0.039105673953217596
460150,1.3013423303414184,0.810067385131187,-0.5880898708656876,-0.2686526519896065,0.17862655138022424,-0.1162647522254715,-0.7790317802774315,-0.5477905243061951,0.028211807644630882
256835,0.5546665231375033,0.8877556687492634,-0.6647065491026497,-0.3128509299330287,0.886333126519068,0.0979785761405827,-0.7333789081343365,-0.6146927962676717,0.01072854810489629
389894,1.670317505119093,1.1069326679282394,-0.18487534903929534,-0.1516362645643761,-0.7585377940900635,-0.3536870909041592,-0.7028801185890753,-0.5921496394110872,0.006006060850164724
214219,1.6581888886289788,0.4728735344852048,-0.21652653735814775,-0.2765754047327382,-0.6226027404678615,-0.3834560281922445,-0.8381551222454128,-0.4018660035786256,-0.004773877860610787
154818,0.12163373074455047,-0.6250936429018851,-0.48219268837054796,-0.6639446020555921,0.9614210480925377,0.0032905452161264,-0.653085251560403,-0.2004319890859196,-0.013055790273465678
128532,0.522603220660771,-0.4934180793496788,-0.5171486531901732,-0.6367490856170929,0.5287149144974281,1.4640912164574225,-0.6039194648531092,-0.2382463167163184,-0.017437495721270818
