bldg_id,emis_red_pred,actual_emiss_red,bill_red_pred,actual_bill_sav,elecsav_pred,actual_elec_save,actual_burd_red,zscored_income_rep,actual_income_rep,total_score
246165,0.04584082249936536,0.1126561363345528,-0.3770920288802742,-0.3787700131497521,-0.5551321037613035,-0.320904558523796,-0.3267103862262676,-0.013072863369531666,-0.0130790693339778,-0.28896530601978027
543942,0.8693181347729892,0.6481155079196654,-0.39259528778248654,-0.305951903667944,-0.6380032127409064,-0.5022194115208417,-0.32506726042029,0.17261324512706458,0.172695188281515,-0.29857250271368035
450244,0.05815827642855376,-0.0238512837904632,-0.411554561478313,-0.3462778249335415,-0.5900359091787603,-0.2290351343448115,-0.315925319137555,-0.036438397005675256,-0.0364556950826076,-0.30157792922260873
59023,0.03142204789245316,0.275584347451507,-0.7735387087590045,-0.5131897507017478,-0.7281641329535128,-0.4908266333245035,-0.316593330757993,-0.4651609972735375,-0.4653818190269078,-0.3032828909618995
378522,0.24051481768105237,1.0690050844794063,-0.5021244050562399,-0.0739220719267011,-0.5533036262404167,-0.5182177809029329,-0.2686557064566323,0.1415984616952134,0.1416656814766854,-0.34017438824787344
366707,-0.20570572652033767,-0.540361807537467,-0.9289001719620804,-0.6458736042257546,-0.6825002880278817,-0.2241871436229654,-0.3710743367299004,-0.45009037999977,-0.450304047412707,-0.34432360825567154
16615,-0.24285238262759384,-0.2580518700040716,-0.906499716906718,-0.8292541733364232,-0.4916930280853008,-0.4954322245102573,-0.4436754073484957,-0.13404798973143764,-0.1341116251443415,-0.362047995958792
186125,0.2962559146838225,0.1937914763942611,-1.041178477915065,-0.4993026784778334,-0.6763782621418554,-0.4447707214669649,-0.3346699686020655,-0.2860075152161751,-0.2861432890264415,-0.3633591544065204
481219,0.39149467687565687,-0.1151285413576359,-0.9086840137737467,0.0074419281544414,-0.7084357637362644,-0.3589612856902889,-0.1874029284916188,-0.20772993910419213,-0.2078285528952222,-0.3636426588304318
166489,0.31642938540434323,1.2221301061785368,-0.7052039627638298,-0.3023020962244786,-0.7309199420773244,-0.7606173169952405,-0.2946778845244178,-0.11728344722982227,-0.1173391241601977,-0.3665807966743147
157115,-0.3089367209426505,-0.4301655899048007,-0.9492311790006418,-0.6842856020758763,-0.7428966262756883,-0.3015125956364111,-0.3863139136187009,-0.4482673214585884,-0.4484801234271182,-0.3834183619670923
333784,1.4110403487593322,0.3367347302224415,-0.43025566645496804,-0.3101803391207378,-0.6994070206273242,-0.3696268652783497,-0.352137495874697,0.5873210828595936,0.5875998965866012,-0.4009062315238682
17187,0.14863112574495563,-0.3479542900309392,-0.6773811789596784,-0.5972243415951801,-0.607266906882218,-0.2755758452745336,-0.3904398341383648,0.1513898052768093,0.151461673215952,-0.40893682755337013
371522,-0.44208086638310506,1.2018861215270964,-0.7320526622714237,-0.7111250397394027,-0.4498639659158666,-1.0633743375745306,-0.416493394695638,0.14141615584109524,0.1414832890781266,-0.41298905221127047
49831,-0.176972128654049,-0.4613285741517015,-0.49023356141042473,-1.268432832417728,-0.7335525278830491,-0.7400133564273942,-0.5553202698867465,0.01731904172741583,0.0173272634424421,-0.41436064881893425
433056,1.0083850507322982,1.2621797214830586,-0.28983834247545126,-0.1305385971472757,-0.6882639720143259,-0.6498407290010562,-0.3219034886412217,0.6119475653200545,0.6122380697585966,-0.4160190218236071
338565,1.2130987146617545,0.7168374597531483,-0.24842239528501256,-0.1231944724134763,-0.6409237098985856,-0.3970180128567795,-0.3308195689832343,0.7829808407919039,0.7833525383399195,-0.4196383437878325
183956,1.7897411743808311,1.7347651820764198,-0.08276957357976,-0.1100640675863762,-0.7123394983571609,-0.8520019421020407,-0.3409440700026146,1.0281974067353328,1.02868551376816,-0.43097481864133314
517942,1.2606600986224434,-0.24802950358707,-0.38835863973454293,-0.4282204530240132,-0.6631609500495109,-0.19437200068361,-0.3782037641297601,0.7330138446090195,0.7333618217682396,-0.4367742514871745
44924,1.3574534833599363,0.0943150065396213,-0.39860988064113845,-0.3513074376300248,-0.818168437597328,-0.2859990253265042,-0.3594265379805985,0.5873210828595936,0.5875998965866012,-0.44744032768904335
49519,0.49688108535812286,0.3971379186779958,-0.325413583681586,0.0584947225160758,-0.6028065192739058,-0.1131681560926893,-0.2929637980511369,0.6639579062845132,0.6642731011307905,-0.4557045877954212
107181,0.33154829591976864,0.4429658366881441,-0.6058354825663291,-0.1964131705171276,-0.5554994779381547,-0.3250253506373655,-0.3255795697263784,0.4861337377467624,0.4863645157031493,-0.4560521794205796
